AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
63.0,3.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,0.0,40.0,1.0,8.0
18.0,1.0,14.0,5.0,Food Preparation and Serving,6.0,4.0,16.0,1.0,8.0
19.0,1.0,18.0,5.0,Office and Administrative Support,233.0,2.0,10.0,1.0,6.0
25.0,1.0,22.0,5.0,Architecture and Engineering,210.0,0.0,40.0,1.0,6.0
22.0,1.0,19.0,5.0,Food Preparation and Serving,6.0,2.0,30.0,2.0,8.0
55.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,50.0,1.0,1.0
57.0,6.0,19.0,3.0,Construction and Extraction,6.0,0.0,14.0,1.0,1.0
17.0,1.0,14.0,5.0,Architecture and Engineering,6.0,2.0,40.0,1.0,1.0
30.0,1.0,19.0,1.0,Sales and Related,6.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,5.0,Food Preparation and Serving,100.0,10.0,15.0,2.0,1.0
66.0,1.0,23.0,1.0,"Management, Business, Science, and Arts",109.0,0.0,40.0,2.0,1.0
24.0,2.0,21.0,5.0,"Arts, Design, Entertainment, Sports, and Media",6.0,2.0,30.0,2.0,1.0
28.0,1.0,17.0,1.0,"Farming, Fishing, and Forestry",303.0,9.0,24.0,1.0,8.0
65.0,6.0,16.0,1.0,Personal Care and Service,44.0,1.0,40.0,1.0,1.0
24.0,3.0,20.0,5.0,"Education, Training, and Library",6.0,2.0,30.0,1.0,8.0
32.0,1.0,19.0,1.0,Construction and Extraction,6.0,0.0,60.0,1.0,1.0
60.0,1.0,19.0,1.0,Business Operations Specialists,6.0,0.0,40.0,2.0,3.0
63.0,6.0,16.0,1.0,Construction and Extraction,6.0,0.0,35.0,1.0,3.0
24.0,1.0,20.0,5.0,Office and Administrative Support,24.0,15.0,35.0,2.0,1.0
18.0,5.0,19.0,5.0,Office and Administrative Support,41.0,17.0,10.0,2.0,9.0
40.0,1.0,21.0,5.0,"Management, Business, Science, and Arts",215.0,0.0,40.0,2.0,6.0
41.0,1.0,22.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,60.0,1.0,1.0
38.0,7.0,21.0,1.0,"Management, Business, Science, and Arts",215.0,1.0,10.0,2.0,6.0
55.0,1.0,16.0,1.0,Office and Administrative Support,233.0,1.0,40.0,1.0,6.0
25.0,1.0,15.0,1.0,Healthcare Practitioners and Technical,6.0,2.0,40.0,2.0,8.0
53.0,1.0,1.0,1.0,Transportation and Material Moving,303.0,0.0,40.0,1.0,8.0
67.0,1.0,12.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,1.0,40.0,1.0,8.0
25.0,1.0,21.0,5.0,"Arts, Design, Entertainment, Sports, and Media",303.0,13.0,40.0,2.0,9.0
32.0,1.0,10.0,5.0,Construction and Extraction,6.0,15.0,40.0,1.0,8.0
54.0,1.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,6.0,1.0,4.0,2.0,1.0
37.0,1.0,21.0,1.0,Sales and Related,217.0,1.0,40.0,2.0,6.0
48.0,3.0,20.0,1.0,Protective Service,303.0,0.0,40.0,1.0,1.0
46.0,1.0,18.0,1.0,Office and Administrative Support,15.0,1.0,38.0,1.0,1.0
24.0,3.0,20.0,1.0,Business Operations Specialists,6.0,0.0,40.0,2.0,8.0
32.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,2.0,40.0,1.0,1.0
33.0,1.0,20.0,5.0,Business Operations Specialists,6.0,2.0,40.0,1.0,6.0
23.0,1.0,19.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,2.0,24.0,1.0,1.0
25.0,1.0,21.0,5.0,Office and Administrative Support,6.0,4.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,2.0,10.0,2.0,1.0
57.0,1.0,17.0,1.0,Personal Care and Service,313.0,0.0,40.0,2.0,8.0
61.0,4.0,20.0,2.0,Protective Service,233.0,0.0,40.0,1.0,6.0
38.0,1.0,19.0,1.0,Production,35.0,1.0,38.0,1.0,1.0
20.0,1.0,19.0,5.0,Food Preparation and Serving,42.0,2.0,20.0,1.0,1.0
45.0,3.0,21.0,1.0,Sales and Related,242.0,0.0,40.0,1.0,6.0
44.0,1.0,22.0,1.0,Sales and Related,29.0,0.0,40.0,1.0,1.0
24.0,1.0,21.0,5.0,Food Preparation and Serving,6.0,2.0,40.0,1.0,1.0
60.0,2.0,19.0,3.0,Office and Administrative Support,6.0,0.0,36.0,2.0,6.0
31.0,1.0,1.0,1.0,"Management, Business, Science, and Arts",303.0,10.0,40.0,1.0,1.0
38.0,1.0,16.0,1.0,Transportation and Material Moving,6.0,9.0,32.0,1.0,1.0
23.0,1.0,21.0,5.0,Architecture and Engineering,207.0,12.0,50.0,1.0,6.0
25.0,1.0,17.0,3.0,Sales and Related,6.0,0.0,26.0,2.0,1.0
18.0,1.0,16.0,5.0,"Farming, Fishing, and Forestry",6.0,2.0,40.0,1.0,1.0
41.0,3.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,55.0,2.0,1.0
74.0,3.0,16.0,1.0,Office and Administrative Support,139.0,1.0,4.0,2.0,1.0
45.0,7.0,15.0,1.0,Transportation and Material Moving,303.0,1.0,80.0,1.0,1.0
30.0,1.0,22.0,5.0,Business Operations Specialists,207.0,0.0,40.0,1.0,6.0
28.0,1.0,21.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,1.0
33.0,1.0,16.0,1.0,Protective Service,6.0,1.0,40.0,1.0,1.0
43.0,5.0,20.0,1.0,Office and Administrative Support,6.0,0.0,40.0,2.0,7.0
46.0,3.0,21.0,3.0,"Education, Training, and Library",6.0,0.0,50.0,1.0,6.0
22.0,2.0,16.0,1.0,Personal Care and Service,6.0,9.0,42.0,1.0,8.0
62.0,4.0,22.0,5.0,"Education, Training, and Library",55.0,0.0,45.0,2.0,1.0
19.0,5.0,16.0,5.0,Military Specific,42.0,17.0,40.0,1.0,1.0
30.0,4.0,21.0,5.0,Computer and Maths,242.0,2.0,40.0,1.0,6.0
35.0,1.0,20.0,1.0,Food Preparation and Serving,6.0,2.0,40.0,1.0,1.0
25.0,3.0,21.0,5.0,Food Preparation and Serving,6.0,2.0,35.0,2.0,1.0
53.0,1.0,19.0,1.0,Sales and Related,17.0,0.0,50.0,1.0,1.0
24.0,1.0,16.0,5.0,Transportation and Material Moving,6.0,0.0,40.0,1.0,8.0
29.0,1.0,12.0,5.0,Construction and Extraction,303.0,13.0,40.0,1.0,8.0
32.0,1.0,16.0,1.0,Sales and Related,303.0,1.0,40.0,1.0,1.0
47.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",39.0,0.0,40.0,1.0,1.0
61.0,1.0,1.0,1.0,Transportation and Material Moving,303.0,1.0,40.0,1.0,1.0
28.0,1.0,20.0,5.0,Transportation and Material Moving,6.0,11.0,30.0,2.0,1.0
63.0,5.0,22.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,40.0,1.0,1.0
31.0,1.0,23.0,5.0,Sales and Related,233.0,10.0,40.0,1.0,6.0
54.0,1.0,16.0,1.0,Production,6.0,0.0,60.0,1.0,1.0
44.0,2.0,20.0,3.0,Healthcare Practitioners and Technical,6.0,0.0,40.0,2.0,1.0
41.0,6.0,21.0,1.0,Sales and Related,217.0,1.0,40.0,2.0,6.0
59.0,1.0,19.0,1.0,"Arts, Design, Entertainment, Sports, and Media",233.0,0.0,8.0,1.0,6.0
36.0,1.0,21.0,1.0,Computer and Maths,207.0,0.0,40.0,1.0,6.0
17.0,1.0,15.0,5.0,Office and Administrative Support,212.0,2.0,8.0,2.0,1.0
25.0,1.0,19.0,5.0,Office and Administrative Support,303.0,0.0,40.0,1.0,1.0
41.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",138.0,0.0,40.0,1.0,1.0
58.0,3.0,20.0,1.0,"Education, Training, and Library",6.0,1.0,1.0,2.0,1.0
37.0,1.0,11.0,1.0,Sales and Related,303.0,0.0,35.0,2.0,8.0
54.0,2.0,22.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,45.0,2.0,1.0
59.0,3.0,22.0,1.0,"Education, Training, and Library",6.0,1.0,50.0,2.0,1.0
74.0,6.0,23.0,1.0,Community and Social Services,6.0,1.0,20.0,1.0,1.0
27.0,1.0,19.0,1.0,Healthcare Support,6.0,0.0,36.0,2.0,1.0
65.0,4.0,16.0,3.0,Healthcare Support,6.0,0.0,40.0,2.0,1.0
33.0,3.0,24.0,1.0,Healthcare Practitioners and Technical,212.0,0.0,40.0,1.0,9.0
46.0,1.0,20.0,1.0,Healthcare Practitioners and Technical,233.0,1.0,36.0,2.0,6.0
29.0,1.0,21.0,1.0,Computer and Maths,6.0,1.0,55.0,2.0,6.0
57.0,3.0,23.0,1.0,"Education, Training, and Library",17.0,0.0,40.0,2.0,1.0
38.0,1.0,20.0,5.0,Food Preparation and Serving,6.0,0.0,20.0,1.0,2.0
62.0,1.0,9.0,1.0,Production,303.0,0.0,40.0,1.0,1.0
47.0,6.0,20.0,1.0,"Arts, Design, Entertainment, Sports, and Media",370.0,1.0,25.0,1.0,1.0
30.0,1.0,22.0,5.0,"Life, Physical, and Social Science",207.0,2.0,40.0,1.0,6.0
71.0,6.0,16.0,1.0,Office and Administrative Support,301.0,1.0,20.0,2.0,9.0
39.0,5.0,19.0,1.0,"Management, Business, Science, and Arts",48.0,1.0,50.0,1.0,1.0
60.0,1.0,21.0,1.0,Building and Grounds Cleaning and Maintenance,314.0,10.0,8.0,2.0,1.0
47.0,1.0,16.0,5.0,Office and Administrative Support,6.0,0.0,40.0,2.0,1.0
31.0,1.0,21.0,5.0,Personal Care and Service,6.0,10.0,20.0,1.0,1.0
59.0,1.0,19.0,1.0,"Management, Business, Science, and Arts",53.0,0.0,45.0,1.0,1.0
31.0,2.0,22.0,1.0,"Life, Physical, and Social Science",6.0,0.0,40.0,2.0,8.0
54.0,1.0,16.0,3.0,Protective Service,6.0,2.0,30.0,2.0,1.0
26.0,4.0,19.0,5.0,Transportation and Material Moving,6.0,16.0,35.0,1.0,9.0
49.0,6.0,21.0,5.0,Sales and Related,6.0,13.0,70.0,1.0,1.0
32.0,7.0,13.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,1.0,45.0,1.0,8.0
58.0,1.0,23.0,1.0,Healthcare Support,233.0,0.0,28.0,2.0,6.0
48.0,1.0,16.0,1.0,Sales and Related,6.0,1.0,48.0,1.0,2.0
47.0,1.0,20.0,1.0,Transportation and Material Moving,6.0,0.0,55.0,1.0,1.0
32.0,1.0,19.0,5.0,Office and Administrative Support,6.0,2.0,40.0,1.0,9.0
30.0,1.0,19.0,1.0,Architecture and Engineering,6.0,0.0,38.0,2.0,1.0
25.0,1.0,16.0,5.0,Protective Service,303.0,2.0,65.0,1.0,1.0
51.0,1.0,16.0,1.0,Sales and Related,6.0,0.0,60.0,1.0,1.0
26.0,1.0,12.0,5.0,Food Preparation and Serving,303.0,5.0,40.0,1.0,8.0
37.0,2.0,12.0,1.0,Construction and Extraction,303.0,0.0,25.0,1.0,1.0
50.0,1.0,20.0,1.0,Healthcare Support,303.0,2.0,40.0,2.0,1.0
19.0,1.0,16.0,5.0,Food Preparation and Serving,34.0,2.0,20.0,1.0,8.0
58.0,1.0,16.0,1.0,Business Operations Specialists,6.0,1.0,56.0,2.0,1.0
40.0,2.0,22.0,1.0,"Management, Business, Science, and Arts",13.0,0.0,40.0,2.0,1.0
40.0,1.0,22.0,5.0,Architecture and Engineering,110.0,0.0,60.0,1.0,1.0
44.0,1.0,19.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,40.0,2.0,6.0
21.0,1.0,19.0,5.0,Sales and Related,6.0,2.0,40.0,2.0,1.0
38.0,3.0,21.0,5.0,Healthcare Support,312.0,2.0,40.0,1.0,8.0
70.0,1.0,23.0,2.0,Community and Social Services,39.0,0.0,3.0,1.0,1.0
31.0,6.0,20.0,5.0,Personal Care and Service,6.0,2.0,30.0,2.0,1.0
17.0,1.0,14.0,5.0,Sales and Related,6.0,2.0,10.0,2.0,1.0
26.0,2.0,21.0,1.0,"Life, Physical, and Social Science",6.0,2.0,30.0,1.0,1.0
21.0,1.0,19.0,5.0,Construction and Extraction,6.0,16.0,40.0,1.0,8.0
25.0,1.0,19.0,5.0,Computer and Maths,6.0,12.0,42.0,1.0,1.0
18.0,1.0,14.0,5.0,Sales and Related,6.0,2.0,20.0,2.0,8.0
32.0,2.0,21.0,1.0,Business Operations Specialists,6.0,1.0,40.0,2.0,1.0
41.0,1.0,21.0,1.0,Architecture and Engineering,15.0,0.0,40.0,2.0,6.0
60.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",240.0,1.0,40.0,2.0,6.0
45.0,3.0,21.0,1.0,Healthcare Support,247.0,0.0,60.0,2.0,6.0
61.0,7.0,21.0,1.0,Sales and Related,6.0,0.0,60.0,1.0,1.0
41.0,1.0,23.0,1.0,Healthcare Practitioners and Technical,6.0,0.0,37.0,2.0,1.0
35.0,1.0,16.0,1.0,Transportation and Material Moving,303.0,0.0,40.0,2.0,1.0
45.0,1.0,15.0,1.0,Office and Administrative Support,303.0,0.0,50.0,1.0,8.0
47.0,1.0,15.0,1.0,Transportation and Material Moving,6.0,1.0,40.0,1.0,8.0
43.0,2.0,21.0,5.0,Business Operations Specialists,209.0,0.0,40.0,2.0,6.0
57.0,1.0,16.0,3.0,Personal Care and Service,6.0,0.0,22.0,1.0,1.0
47.0,1.0,20.0,1.0,Sales and Related,6.0,0.0,30.0,1.0,1.0
25.0,1.0,19.0,5.0,Sales and Related,6.0,2.0,30.0,1.0,1.0
57.0,6.0,21.0,1.0,"Management, Business, Science, and Arts",240.0,1.0,40.0,1.0,6.0
34.0,1.0,16.0,5.0,Food Preparation and Serving,6.0,2.0,20.0,1.0,1.0
36.0,1.0,19.0,1.0,"Education, Training, and Library",6.0,0.0,49.0,2.0,3.0
67.0,1.0,14.0,1.0,Building and Grounds Cleaning and Maintenance,370.0,8.0,25.0,1.0,8.0
56.0,1.0,18.0,1.0,Transportation and Material Moving,6.0,1.0,40.0,1.0,2.0
35.0,1.0,19.0,1.0,Personal Care and Service,6.0,1.0,31.0,2.0,1.0
57.0,1.0,7.0,1.0,Transportation and Material Moving,303.0,0.0,40.0,1.0,8.0
43.0,1.0,9.0,1.0,"Farming, Fishing, and Forestry",303.0,1.0,60.0,1.0,8.0
24.0,1.0,16.0,5.0,Personal Care and Service,6.0,2.0,40.0,1.0,1.0
57.0,4.0,24.0,1.0,"Life, Physical, and Social Science",42.0,1.0,40.0,2.0,1.0
44.0,3.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,40.0,2.0,6.0
20.0,1.0,19.0,5.0,Office and Administrative Support,6.0,7.0,20.0,2.0,1.0
43.0,3.0,20.0,1.0,Office and Administrative Support,6.0,0.0,40.0,2.0,1.0
55.0,4.0,22.0,1.0,Business Operations Specialists,27.0,1.0,40.0,1.0,1.0
38.0,3.0,22.0,1.0,Community and Social Services,6.0,1.0,40.0,2.0,1.0
36.0,1.0,22.0,1.0,Business Operations Specialists,6.0,0.0,40.0,1.0,6.0
51.0,2.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,6.0,6.0,40.0,2.0,1.0
42.0,1.0,21.0,1.0,Computer and Maths,247.0,0.0,40.0,2.0,6.0
34.0,1.0,21.0,5.0,Architecture and Engineering,139.0,7.0,40.0,1.0,1.0
44.0,1.0,16.0,5.0,Transportation and Material Moving,233.0,2.0,24.0,1.0,6.0
32.0,1.0,16.0,1.0,"Management, Business, Science, and Arts",6.0,2.0,40.0,1.0,8.0
68.0,1.0,19.0,1.0,Sales and Related,53.0,0.0,40.0,1.0,1.0
23.0,6.0,19.0,1.0,Food Preparation and Serving,233.0,10.0,30.0,1.0,6.0
43.0,3.0,22.0,1.0,"Education, Training, and Library",6.0,0.0,35.0,2.0,9.0
50.0,1.0,19.0,1.0,Healthcare Practitioners and Technical,206.0,1.0,32.0,2.0,6.0
49.0,3.0,21.0,1.0,"Education, Training, and Library",29.0,0.0,20.0,2.0,1.0
29.0,2.0,22.0,5.0,Business Operations Specialists,6.0,2.0,40.0,2.0,6.0
26.0,1.0,20.0,1.0,Sales and Related,55.0,1.0,40.0,2.0,5.0
62.0,1.0,21.0,1.0,Business Operations Specialists,6.0,1.0,40.0,2.0,1.0
49.0,1.0,21.0,1.0,Personal Care and Service,6.0,1.0,40.0,1.0,1.0
60.0,3.0,19.0,3.0,Office and Administrative Support,6.0,0.0,30.0,2.0,9.0
61.0,1.0,19.0,1.0,Sales and Related,6.0,0.0,40.0,1.0,1.0
30.0,1.0,15.0,5.0,Office and Administrative Support,6.0,0.0,20.0,2.0,1.0
53.0,3.0,16.0,1.0,Building and Grounds Cleaning and Maintenance,312.0,1.0,40.0,1.0,8.0
59.0,1.0,18.0,1.0,Sales and Related,22.0,0.0,50.0,2.0,1.0
58.0,1.0,23.0,1.0,Personal Care and Service,6.0,0.0,40.0,2.0,1.0
34.0,1.0,19.0,1.0,Office and Administrative Support,303.0,0.0,40.0,2.0,1.0
47.0,1.0,21.0,3.0,Office and Administrative Support,223.0,5.0,20.0,1.0,6.0
20.0,1.0,19.0,5.0,Office and Administrative Support,370.0,2.0,4.0,2.0,1.0
30.0,1.0,23.0,1.0,Community and Social Services,42.0,0.0,45.0,2.0,1.0
19.0,4.0,14.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,16.0,20.0,1.0,1.0
45.0,6.0,22.0,1.0,Sales and Related,163.0,1.0,60.0,2.0,1.0
28.0,1.0,16.0,1.0,Transportation and Material Moving,6.0,1.0,65.0,1.0,1.0
33.0,1.0,21.0,1.0,Business Operations Specialists,303.0,0.0,40.0,1.0,1.0
41.0,1.0,21.0,1.0,Personal Care and Service,6.0,1.0,60.0,1.0,1.0
28.0,1.0,22.0,5.0,"Arts, Design, Entertainment, Sports, and Media",24.0,13.0,45.0,1.0,6.0
59.0,2.0,21.0,1.0,Computer and Maths,39.0,1.0,8.0,2.0,2.0
69.0,1.0,16.0,1.0,Healthcare Support,364.0,1.0,40.0,2.0,1.0
70.0,6.0,23.0,1.0,Healthcare Practitioners and Technical,365.0,1.0,40.0,1.0,1.0
63.0,1.0,19.0,3.0,Sales and Related,6.0,0.0,30.0,2.0,1.0
48.0,1.0,18.0,5.0,Transportation and Material Moving,6.0,2.0,30.0,1.0,2.0
34.0,1.0,19.0,5.0,Healthcare Support,303.0,5.0,40.0,2.0,1.0
68.0,2.0,22.0,1.0,"Education, Training, and Library",6.0,1.0,8.0,2.0,1.0
62.0,1.0,16.0,1.0,Transportation and Material Moving,212.0,1.0,40.0,1.0,1.0
18.0,1.0,16.0,5.0,Office and Administrative Support,6.0,2.0,17.0,1.0,9.0
22.0,1.0,19.0,5.0,"Management, Business, Science, and Arts",209.0,0.0,20.0,1.0,6.0
34.0,1.0,15.0,5.0,Office and Administrative Support,6.0,0.0,40.0,2.0,5.0
63.0,1.0,21.0,3.0,Construction and Extraction,360.0,0.0,40.0,1.0,1.0
33.0,2.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,50.0,2.0,6.0
29.0,3.0,21.0,1.0,Healthcare Practitioners and Technical,6.0,2.0,36.0,2.0,8.0
59.0,3.0,13.0,3.0,Healthcare Support,363.0,0.0,23.0,2.0,1.0
53.0,3.0,16.0,3.0,Office and Administrative Support,6.0,0.0,40.0,1.0,8.0
28.0,1.0,19.0,1.0,Food Preparation and Serving,6.0,0.0,40.0,2.0,1.0
52.0,4.0,21.0,1.0,"Education, Training, and Library",41.0,0.0,55.0,2.0,1.0
44.0,1.0,8.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,1.0,40.0,2.0,8.0
55.0,6.0,18.0,1.0,Personal Care and Service,6.0,1.0,40.0,1.0,1.0
66.0,1.0,19.0,1.0,Food Preparation and Serving,247.0,6.0,40.0,2.0,6.0
58.0,3.0,21.0,1.0,Food Preparation and Serving,6.0,1.0,33.0,2.0,1.0
35.0,1.0,22.0,1.0,Business Operations Specialists,6.0,1.0,40.0,2.0,6.0
46.0,1.0,15.0,3.0,Food Preparation and Serving,303.0,13.0,36.0,1.0,9.0
39.0,1.0,18.0,5.0,Construction and Extraction,12.0,15.0,35.0,1.0,1.0
29.0,1.0,18.0,1.0,Food Preparation and Serving,6.0,9.0,24.0,1.0,9.0
48.0,3.0,21.0,1.0,"Arts, Design, Entertainment, Sports, and Media",6.0,1.0,40.0,2.0,8.0
52.0,1.0,16.0,4.0,"Farming, Fishing, and Forestry",303.0,0.0,30.0,2.0,8.0
23.0,1.0,18.0,1.0,Healthcare Support,41.0,1.0,40.0,2.0,1.0
54.0,1.0,20.0,1.0,Sales and Related,15.0,1.0,40.0,2.0,1.0
43.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,60.0,2.0,1.0
56.0,1.0,22.0,1.0,Sales and Related,55.0,0.0,60.0,1.0,1.0
32.0,6.0,21.0,5.0,Personal Care and Service,6.0,0.0,50.0,1.0,1.0
62.0,3.0,19.0,1.0,"Education, Training, and Library",6.0,1.0,40.0,2.0,1.0
32.0,1.0,9.0,5.0,"Farming, Fishing, and Forestry",303.0,5.0,60.0,1.0,1.0
35.0,1.0,16.0,3.0,Healthcare Practitioners and Technical,6.0,4.0,40.0,2.0,8.0
62.0,6.0,16.0,1.0,Office and Administrative Support,233.0,1.0,30.0,2.0,6.0
25.0,6.0,18.0,5.0,Sales and Related,6.0,2.0,24.0,2.0,1.0
23.0,1.0,19.0,5.0,Transportation and Material Moving,231.0,2.0,20.0,1.0,6.0
46.0,2.0,23.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,60.0,1.0,6.0
34.0,1.0,21.0,1.0,Business Operations Specialists,6.0,0.0,40.0,1.0,6.0
60.0,1.0,14.0,1.0,Production,6.0,1.0,40.0,1.0,1.0
30.0,1.0,19.0,5.0,"Arts, Design, Entertainment, Sports, and Media",15.0,2.0,40.0,1.0,1.0
68.0,1.0,20.0,1.0,Sales and Related,27.0,0.0,12.0,1.0,1.0
35.0,1.0,14.0,1.0,Healthcare Support,303.0,0.0,40.0,1.0,8.0
32.0,1.0,17.0,1.0,Transportation and Material Moving,303.0,1.0,40.0,1.0,8.0
33.0,1.0,16.0,5.0,Sales and Related,6.0,5.0,40.0,2.0,9.0
22.0,1.0,19.0,5.0,Sales and Related,6.0,13.0,4.0,2.0,8.0
29.0,1.0,16.0,5.0,Construction and Extraction,6.0,0.0,84.0,1.0,1.0
28.0,1.0,16.0,1.0,Construction and Extraction,6.0,0.0,40.0,1.0,8.0
56.0,4.0,22.0,1.0,Healthcare Practitioners and Technical,126.0,1.0,48.0,1.0,1.0
52.0,1.0,19.0,4.0,"Management, Business, Science, and Arts",303.0,0.0,40.0,2.0,8.0
57.0,1.0,20.0,1.0,Healthcare Practitioners and Technical,25.0,0.0,50.0,2.0,1.0
25.0,6.0,20.0,1.0,"Installation, Maintenance, and Repair Workers",210.0,2.0,40.0,1.0,6.0
24.0,1.0,16.0,5.0,Building and Grounds Cleaning and Maintenance,6.0,2.0,40.0,1.0,9.0
46.0,1.0,20.0,3.0,Production,6.0,0.0,45.0,1.0,8.0
33.0,1.0,21.0,5.0,Computer and Maths,48.0,0.0,40.0,1.0,1.0
61.0,1.0,21.0,1.0,"Arts, Design, Entertainment, Sports, and Media",233.0,0.0,40.0,1.0,6.0
51.0,1.0,18.0,3.0,"Education, Training, and Library",449.0,0.0,40.0,2.0,6.0
46.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,1.0
25.0,1.0,21.0,5.0,Sales and Related,12.0,12.0,40.0,1.0,1.0
42.0,1.0,24.0,1.0,Architecture and Engineering,6.0,1.0,50.0,2.0,1.0
53.0,1.0,20.0,1.0,Healthcare Practitioners and Technical,303.0,1.0,48.0,2.0,8.0
30.0,5.0,22.0,5.0,"Management, Business, Science, and Arts",215.0,0.0,60.0,2.0,9.0
65.0,1.0,22.0,3.0,Production,104.0,0.0,40.0,2.0,1.0
49.0,1.0,21.0,1.0,"Management, Business, Science, and Arts",1.0,1.0,40.0,2.0,1.0
41.0,7.0,21.0,1.0,"Management, Business, Science, and Arts",6.0,1.0,30.0,1.0,1.0
24.0,1.0,20.0,5.0,Protective Service,6.0,0.0,25.0,1.0,1.0
21.0,1.0,19.0,1.0,Sales and Related,6.0,9.0,35.0,1.0,1.0
20.0,1.0,19.0,5.0,Sales and Related,515.0,12.0,10.0,2.0,6.0
58.0,1.0,20.0,1.0,Healthcare Practitioners and Technical,6.0,1.0,32.0,2.0,1.0
59.0,1.0,19.0,3.0,Protective Service,40.0,12.0,12.0,2.0,1.0
25.0,3.0,19.0,1.0,Office and Administrative Support,6.0,0.0,40.0,2.0,3.0
61.0,2.0,24.0,1.0,"Education, Training, and Library",211.0,1.0,40.0,1.0,6.0
51.0,1.0,11.0,1.0,Transportation and Material Moving,303.0,1.0,40.0,1.0,8.0
33.0,1.0,16.0,1.0,Office and Administrative Support,6.0,1.0,24.0,1.0,8.0
57.0,1.0,15.0,5.0,Personal Care and Service,6.0,0.0,42.0,1.0,1.0
48.0,1.0,17.0,1.0,Production,313.0,0.0,40.0,2.0,8.0
32.0,1.0,16.0,5.0,"Management, Business, Science, and Arts",205.0,2.0,40.0,1.0,6.0
55.0,1.0,20.0,1.0,"Management, Business, Science, and Arts",240.0,0.0,40.0,1.0,6.0
26.0,1.0,19.0,1.0,Office and Administrative Support,6.0,0.0,60.0,1.0,2.0
48.0,1.0,16.0,1.0,Production,303.0,0.0,56.0,1.0,1.0
44.0,6.0,13.0,4.0,"Arts, Design, Entertainment, Sports, and Media",207.0,0.0,45.0,2.0,6.0
52.0,1.0,21.0,3.0,"Education, Training, and Library",212.0,0.0,40.0,2.0,1.0
21.0,1.0,20.0,5.0,Sales and Related,34.0,2.0,8.0,2.0,1.0
42.0,1.0,21.0,1.0,Financial Specialists,240.0,0.0,45.0,1.0,9.0
18.0,1.0,14.0,5.0,Production,6.0,5.0,40.0,1.0,8.0
62.0,1.0,19.0,1.0,Production,247.0,1.0,40.0,2.0,6.0
21.0,1.0,21.0,5.0,Transportation and Material Moving,6.0,5.0,40.0,2.0,1.0
52.0,6.0,12.0,1.0,"Arts, Design, Entertainment, Sports, and Media",303.0,1.0,10.0,1.0,1.0
59.0,1.0,22.0,2.0,Office and Administrative Support,6.0,0.0,37.0,2.0,1.0
54.0,6.0,14.0,1.0,Sales and Related,6.0,1.0,20.0,2.0,1.0
79.0,1.0,21.0,1.0,"Education, Training, and Library",6.0,1.0,48.0,1.0,1.0
58.0,7.0,18.0,1.0,"Installation, Maintenance, and Repair Workers",6.0,2.0,80.0,1.0,1.0
57.0,1.0,21.0,1.0,Computer and Maths,1.0,1.0,40.0,2.0,1.0
36.0,1.0,16.0,5.0,Office and Administrative Support,312.0,10.0,40.0,2.0,1.0
24.0,1.0,16.0,5.0,"Installation, Maintenance, and Repair Workers",6.0,2.0,75.0,1.0,1.0
49.0,1.0,21.0,1.0,Sales and Related,18.0,1.0,5.0,2.0,1.0
19.0,3.0,16.0,5.0,Food Preparation and Serving,407.0,17.0,25.0,2.0,2.0
43.0,2.0,14.0,1.0,Transportation and Material Moving,303.0,0.0,50.0,1.0,1.0
50.0,2.0,9.0,1.0,Building and Grounds Cleaning and Maintenance,303.0,0.0,40.0,1.0,8.0
61.0,4.0,14.0,4.0,Healthcare Support,6.0,0.0,40.0,1.0,2.0
44.0,1.0,16.0,5.0,"Management, Business, Science, and Arts",6.0,0.0,40.0,1.0,1.0
18.0,1.0,14.0,5.0,Sales and Related,53.0,2.0,30.0,2.0,1.0
