,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
135350,26.0,1.0,21.0,5.0,850.0,southern_africa,12.0,65.0,2.0,1.0
135351,33.0,1.0,18.0,5.0,7130.0,northern_america,13.0,40.0,1.0,2.0
135352,58.0,1.0,19.0,5.0,3645.0,northern_america,17.0,20.0,2.0,2.0
135353,62.0,3.0,22.0,5.0,2310.0,northern_america,2.0,50.0,2.0,1.0
135354,62.0,3.0,22.0,1.0,1108.0,earthern_europe,0.0,40.0,1.0,1.0
135355,33.0,1.0,19.0,5.0,440.0,northern_america,13.0,40.0,1.0,1.0
135356,27.0,1.0,19.0,1.0,5160.0,south_central_asia,9.0,35.0,2.0,9.0
135357,69.0,7.0,21.0,3.0,410.0,northern_america,0.0,50.0,2.0,1.0
135358,24.0,1.0,21.0,5.0,800.0,northern_america,4.0,40.0,1.0,1.0
135359,47.0,1.0,16.0,1.0,7340.0,latin_america,0.0,40.0,1.0,8.0
135360,60.0,1.0,9.0,1.0,7700.0,latin_america,1.0,53.0,2.0,1.0
135361,33.0,1.0,19.0,1.0,4220.0,northern_america,1.0,40.0,1.0,1.0
135362,24.0,1.0,16.0,5.0,7315.0,northern_america,0.0,38.0,1.0,1.0
135363,27.0,1.0,20.0,5.0,1010.0,northern_america,12.0,30.0,1.0,6.0
135364,26.0,1.0,16.0,5.0,7340.0,northern_america,2.0,16.0,1.0,1.0
135365,61.0,3.0,24.0,1.0,20.0,northern_america,1.0,55.0,2.0,1.0
135366,41.0,1.0,21.0,1.0,7420.0,northern_america,0.0,40.0,1.0,1.0
135367,81.0,6.0,21.0,1.0,710.0,northern_america,1.0,1.0,1.0,1.0
135368,24.0,1.0,21.0,5.0,4800.0,northern_america,12.0,40.0,2.0,1.0
135369,38.0,1.0,13.0,5.0,7610.0,northern_america,16.0,48.0,1.0,3.0
135370,41.0,5.0,22.0,1.0,1530.0,northern_america,0.0,45.0,1.0,2.0
135371,50.0,4.0,19.0,1.0,2006.0,northern_america,0.0,41.0,2.0,2.0
135372,26.0,2.0,19.0,5.0,4110.0,northern_america,2.0,30.0,2.0,1.0
135373,29.0,1.0,21.0,1.0,1600.0,northern_america,0.0,45.0,2.0,1.0
135374,60.0,1.0,19.0,3.0,4700.0,northern_america,0.0,52.0,1.0,1.0
135375,27.0,1.0,18.0,5.0,4700.0,northern_america,0.0,36.0,2.0,1.0
135376,37.0,1.0,19.0,5.0,4700.0,northern_america,0.0,45.0,1.0,1.0
135377,29.0,1.0,21.0,5.0,1970.0,northern_america,2.0,40.0,2.0,6.0
135378,40.0,1.0,22.0,5.0,440.0,northern_america,0.0,45.0,1.0,1.0
135379,53.0,6.0,15.0,1.0,1021.0,northern_america,1.0,50.0,1.0,1.0
135380,57.0,1.0,6.0,1.0,4140.0,latin_america,0.0,32.0,1.0,1.0
135381,42.0,1.0,23.0,1.0,2100.0,northern_america,1.0,40.0,1.0,1.0
135382,39.0,1.0,16.0,1.0,6200.0,latin_america,0.0,90.0,1.0,8.0
135383,27.0,1.0,16.0,1.0,1970.0,northern_america,9.0,40.0,1.0,1.0
135384,25.0,1.0,21.0,5.0,4760.0,northern_america,2.0,52.0,1.0,9.0
135385,46.0,1.0,19.0,1.0,9645.0,northern_america,0.0,45.0,1.0,1.0
135386,51.0,1.0,17.0,1.0,3602.0,latin_america,1.0,20.0,2.0,1.0
135387,66.0,1.0,21.0,1.0,52.0,northern_america,1.0,50.0,1.0,1.0
135388,26.0,1.0,16.0,5.0,8990.0,northern_america,2.0,25.0,1.0,1.0
135389,73.0,1.0,18.0,1.0,4720.0,northern_america,0.0,40.0,1.0,1.0
135390,79.0,1.0,18.0,1.0,4760.0,northern_america,0.0,3.0,1.0,1.0
135391,50.0,1.0,21.0,5.0,2634.0,northern_america,0.0,35.0,2.0,1.0
135392,52.0,1.0,15.0,1.0,6250.0,latin_america,0.0,40.0,1.0,1.0
135393,28.0,1.0,22.0,5.0,4700.0,western_europe,0.0,60.0,1.0,1.0
135394,45.0,1.0,20.0,1.0,8140.0,northern_america,0.0,40.0,1.0,1.0
135395,30.0,1.0,19.0,1.0,6515.0,northern_america,0.0,40.0,1.0,9.0
135396,62.0,5.0,18.0,1.0,3602.0,northern_america,1.0,25.0,2.0,1.0
135397,44.0,2.0,20.0,1.0,1108.0,northern_america,1.0,40.0,1.0,1.0
135398,47.0,3.0,16.0,1.0,4220.0,northern_america,1.0,40.0,1.0,1.0
135399,37.0,2.0,21.0,1.0,2025.0,northern_america,0.0,45.0,1.0,2.0
135400,50.0,6.0,18.0,1.0,4760.0,northern_america,0.0,8.0,2.0,1.0
135401,41.0,1.0,21.0,5.0,4110.0,eastern_asia,0.0,37.0,2.0,6.0
135402,80.0,7.0,23.0,1.0,3090.0,northern_america,0.0,19.0,1.0,1.0
135403,51.0,1.0,16.0,1.0,5810.0,northern_america,0.0,45.0,1.0,2.0
135404,28.0,2.0,19.0,5.0,4700.0,northern_america,0.0,40.0,2.0,1.0
135405,49.0,1.0,19.0,1.0,8030.0,south_eastern_asia,0.0,60.0,1.0,6.0
135406,23.0,3.0,16.0,5.0,4720.0,northern_america,5.0,20.0,2.0,6.0
135407,52.0,4.0,19.0,1.0,3645.0,northern_america,2.0,40.0,1.0,1.0
135408,68.0,1.0,21.0,5.0,1108.0,northern_america,0.0,40.0,2.0,2.0
135409,37.0,1.0,16.0,1.0,4720.0,south_eastern_asia,1.0,45.0,2.0,6.0
135410,43.0,1.0,18.0,4.0,5740.0,northern_america,0.0,30.0,2.0,1.0
135411,25.0,1.0,21.0,5.0,3255.0,northern_america,2.0,36.0,2.0,6.0
135412,46.0,1.0,20.0,1.0,3421.0,northern_america,0.0,40.0,2.0,1.0
135413,19.0,2.0,18.0,5.0,4622.0,northern_america,17.0,72.0,1.0,9.0
135414,39.0,1.0,16.0,1.0,5240.0,south_central_asia,0.0,40.0,1.0,6.0
135415,69.0,1.0,19.0,1.0,7330.0,northern_america,0.0,40.0,1.0,1.0
135416,45.0,2.0,11.0,1.0,2040.0,latin_america,0.0,40.0,1.0,1.0
135417,24.0,1.0,18.0,5.0,4760.0,northern_america,7.0,32.0,2.0,1.0
135418,38.0,1.0,16.0,5.0,4600.0,northern_america,0.0,40.0,2.0,1.0
135419,50.0,6.0,1.0,1.0,6240.0,northern_america,1.0,30.0,1.0,1.0
135420,31.0,1.0,20.0,1.0,3255.0,northern_america,1.0,40.0,2.0,1.0
135421,72.0,1.0,16.0,3.0,410.0,northern_america,0.0,30.0,2.0,3.0
135422,48.0,1.0,20.0,1.0,5120.0,northern_america,0.0,25.0,2.0,1.0
135423,51.0,1.0,1.0,1.0,3602.0,latin_america,1.0,6.0,2.0,8.0
135424,19.0,4.0,19.0,5.0,4435.0,northern_america,17.0,20.0,1.0,6.0
135425,26.0,1.0,21.0,5.0,1360.0,northern_america,0.0,40.0,1.0,1.0
135426,57.0,1.0,20.0,1.0,735.0,northern_america,1.0,40.0,2.0,1.0
135427,29.0,1.0,16.0,5.0,6410.0,latin_america,0.0,35.0,1.0,1.0
135428,62.0,1.0,21.0,1.0,6005.0,northern_america,0.0,80.0,1.0,1.0
135429,36.0,7.0,24.0,1.0,2840.0,south_eastern_asia,0.0,40.0,2.0,6.0
135430,48.0,1.0,15.0,1.0,1021.0,south_eastern_asia,1.0,40.0,1.0,6.0
135431,56.0,1.0,21.0,1.0,1006.0,northern_america,0.0,40.0,2.0,1.0
135432,33.0,1.0,22.0,5.0,5240.0,northern_america,15.0,40.0,1.0,1.0
135433,45.0,1.0,12.0,1.0,4030.0,latin_america,0.0,40.0,2.0,8.0
135434,29.0,1.0,18.0,5.0,5240.0,northern_america,2.0,40.0,2.0,1.0
135435,40.0,5.0,21.0,1.0,1760.0,south_eastern_asia,0.0,40.0,1.0,6.0
135436,44.0,1.0,16.0,3.0,650.0,northern_america,0.0,25.0,2.0,1.0
135437,29.0,3.0,19.0,1.0,3740.0,northern_america,0.0,40.0,1.0,1.0
135438,63.0,4.0,21.0,5.0,565.0,northern_america,0.0,40.0,2.0,1.0
135439,53.0,1.0,6.0,5.0,4010.0,latin_america,0.0,40.0,1.0,8.0
135440,56.0,1.0,21.0,1.0,140.0,latin_america,0.0,40.0,1.0,1.0
135441,24.0,1.0,15.0,5.0,9640.0,northern_america,10.0,40.0,2.0,8.0
135442,38.0,1.0,16.0,5.0,4700.0,northern_america,0.0,65.0,2.0,1.0
135443,39.0,1.0,21.0,1.0,800.0,northern_america,0.0,50.0,1.0,1.0
135444,26.0,1.0,21.0,5.0,4840.0,northern_america,2.0,40.0,1.0,6.0
135445,18.0,1.0,19.0,5.0,4030.0,northern_america,2.0,10.0,1.0,1.0
135446,45.0,6.0,17.0,5.0,4700.0,northern_america,0.0,40.0,1.0,9.0
135447,27.0,5.0,21.0,5.0,1530.0,northern_america,0.0,40.0,1.0,1.0
135448,39.0,6.0,21.0,2.0,2850.0,northern_america,0.0,8.0,2.0,1.0
135449,44.0,1.0,19.0,1.0,5940.0,northern_america,1.0,40.0,2.0,1.0
135450,55.0,3.0,1.0,5.0,4055.0,northern_america,0.0,32.0,2.0,1.0
135451,47.0,1.0,16.0,1.0,6230.0,latin_america,1.0,40.0,1.0,8.0
135452,41.0,1.0,19.0,5.0,4000.0,northern_america,0.0,65.0,1.0,1.0
135453,48.0,4.0,20.0,3.0,3602.0,northern_america,10.0,15.0,2.0,1.0
135454,67.0,6.0,19.0,1.0,4700.0,south_central_asia,1.0,72.0,1.0,6.0
135455,25.0,1.0,19.0,5.0,3401.0,northern_america,2.0,40.0,1.0,1.0
135456,55.0,6.0,23.0,1.0,2100.0,northern_america,0.0,50.0,2.0,1.0
135457,33.0,1.0,21.0,1.0,3310.0,northern_america,0.0,40.0,2.0,1.0
135458,25.0,1.0,9.0,5.0,6050.0,latin_america,13.0,48.0,1.0,1.0
135459,33.0,3.0,19.0,1.0,2545.0,northern_america,0.0,40.0,2.0,1.0
135460,23.0,2.0,21.0,5.0,3603.0,northern_america,13.0,19.0,2.0,6.0
135461,37.0,1.0,21.0,1.0,1010.0,northern_america,1.0,40.0,1.0,1.0
135462,47.0,1.0,17.0,5.0,1555.0,south_eastern_asia,0.0,40.0,1.0,6.0
135463,50.0,1.0,21.0,1.0,4710.0,northern_america,0.0,45.0,1.0,1.0
135464,36.0,6.0,20.0,5.0,2600.0,northern_america,0.0,20.0,1.0,1.0
135465,29.0,6.0,20.0,5.0,2700.0,northern_america,0.0,45.0,1.0,1.0
135466,36.0,2.0,22.0,1.0,5810.0,northern_america,1.0,6.0,2.0,1.0
135467,29.0,1.0,22.0,5.0,1010.0,southern_europe,0.0,40.0,1.0,1.0
135468,59.0,5.0,16.0,1.0,5860.0,northern_america,1.0,45.0,2.0,8.0
135469,35.0,5.0,18.0,1.0,9130.0,northern_america,1.0,40.0,1.0,1.0
135470,28.0,1.0,16.0,5.0,9640.0,northern_america,2.0,40.0,1.0,8.0
135471,57.0,1.0,16.0,5.0,6305.0,northern_america,0.0,40.0,2.0,1.0
135472,72.0,2.0,21.0,3.0,910.0,northern_america,0.0,40.0,1.0,1.0
135473,22.0,1.0,19.0,5.0,5160.0,northern_america,2.0,20.0,1.0,1.0
135474,53.0,7.0,21.0,1.0,9142.0,northern_america,6.0,48.0,1.0,6.0
135475,28.0,2.0,23.0,5.0,3100.0,northern_america,0.0,80.0,2.0,6.0
135476,26.0,1.0,19.0,1.0,2910.0,northern_america,2.0,20.0,2.0,1.0
135477,53.0,1.0,18.0,5.0,2145.0,northern_america,0.0,40.0,1.0,2.0
135478,34.0,7.0,21.0,5.0,4330.0,northern_america,2.0,20.0,2.0,1.0
135479,65.0,1.0,21.0,1.0,4800.0,northern_america,1.0,60.0,1.0,1.0
135480,42.0,1.0,23.0,1.0,2310.0,northern_america,0.0,40.0,2.0,1.0
135481,26.0,1.0,22.0,1.0,1530.0,northern_america,0.0,50.0,1.0,1.0
135482,27.0,5.0,22.0,1.0,9830.0,northern_america,1.0,60.0,1.0,1.0
135483,33.0,1.0,23.0,1.0,2100.0,northern_america,0.0,50.0,1.0,1.0
135484,29.0,1.0,1.0,5.0,4020.0,northern_america,15.0,30.0,1.0,1.0
135485,40.0,1.0,23.0,1.0,3255.0,south_eastern_asia,0.0,48.0,2.0,6.0
135486,63.0,1.0,17.0,3.0,3930.0,latin_america,6.0,35.0,2.0,1.0
135487,38.0,6.0,22.0,1.0,2850.0,northern_america,1.0,50.0,1.0,1.0
135488,33.0,1.0,16.0,1.0,8990.0,latin_america,1.0,50.0,2.0,1.0
135489,35.0,7.0,19.0,1.0,205.0,northern_america,0.0,80.0,1.0,1.0
135490,35.0,1.0,19.0,1.0,5120.0,latin_america,0.0,40.0,2.0,8.0
135491,29.0,6.0,19.0,5.0,4655.0,western_asia,11.0,40.0,1.0,1.0
135492,67.0,6.0,16.0,1.0,6230.0,northern_america,0.0,40.0,1.0,1.0
135493,35.0,3.0,15.0,1.0,5010.0,northern_america,0.0,40.0,2.0,1.0
135494,40.0,1.0,14.0,1.0,8800.0,latin_america,1.0,40.0,2.0,8.0
135495,26.0,1.0,20.0,1.0,3930.0,northern_america,9.0,40.0,1.0,1.0
135496,49.0,1.0,10.0,1.0,4020.0,latin_america,0.0,40.0,1.0,8.0
135497,55.0,1.0,9.0,1.0,9640.0,latin_america,12.0,40.0,2.0,1.0
135498,19.0,2.0,19.0,5.0,4540.0,northern_america,17.0,7.0,1.0,1.0
135499,47.0,1.0,20.0,1.0,6355.0,northern_america,0.0,45.0,1.0,1.0
135500,42.0,1.0,22.0,5.0,750.0,south_central_asia,0.0,40.0,1.0,6.0
135501,71.0,1.0,7.0,1.0,6050.0,latin_america,1.0,40.0,1.0,8.0
135502,37.0,5.0,16.0,5.0,530.0,northern_america,0.0,45.0,1.0,1.0
135503,24.0,1.0,16.0,5.0,9600.0,northern_america,2.0,80.0,1.0,1.0
135504,45.0,1.0,21.0,1.0,2640.0,northern_america,0.0,40.0,1.0,1.0
135505,64.0,1.0,21.0,1.0,2320.0,south_eastern_asia,0.0,21.0,2.0,6.0
135506,63.0,1.0,21.0,1.0,4760.0,northern_america,0.0,24.0,1.0,1.0
135507,46.0,1.0,22.0,1.0,500.0,northern_america,0.0,40.0,2.0,1.0
135508,39.0,1.0,16.0,5.0,6442.0,northern_america,2.0,45.0,1.0,9.0
135509,26.0,6.0,19.0,5.0,2360.0,northern_america,2.0,40.0,2.0,1.0
135510,22.0,1.0,19.0,5.0,4760.0,northern_america,5.0,30.0,1.0,2.0
135511,61.0,5.0,18.0,1.0,5550.0,northern_america,1.0,42.0,2.0,1.0
135512,20.0,1.0,18.0,5.0,630.0,northern_america,0.0,38.0,2.0,8.0
135513,50.0,6.0,21.0,4.0,710.0,northern_america,0.0,30.0,2.0,1.0
135514,27.0,1.0,21.0,5.0,1032.0,northern_america,4.0,40.0,2.0,6.0
135515,60.0,1.0,22.0,2.0,110.0,northern_america,13.0,60.0,2.0,1.0
135516,45.0,1.0,19.0,5.0,4251.0,northern_america,16.0,40.0,1.0,1.0
135517,34.0,2.0,19.0,1.0,3602.0,south_eastern_asia,1.0,40.0,2.0,6.0
135518,30.0,1.0,9.0,4.0,8320.0,latin_america,5.0,40.0,1.0,8.0
135519,38.0,2.0,20.0,1.0,3220.0,northern_america,0.0,72.0,1.0,8.0
135520,53.0,3.0,22.0,5.0,2145.0,northern_america,0.0,40.0,2.0,8.0
135521,48.0,1.0,19.0,1.0,9122.0,northern_america,0.0,40.0,1.0,1.0
135522,58.0,1.0,20.0,1.0,3255.0,south_eastern_asia,1.0,40.0,2.0,6.0
135523,42.0,6.0,21.0,5.0,40.0,northern_america,0.0,50.0,1.0,1.0
135524,55.0,1.0,21.0,5.0,4810.0,northern_america,0.0,40.0,2.0,1.0
135525,65.0,1.0,24.0,1.0,1530.0,northern_america,1.0,40.0,2.0,2.0
135526,55.0,1.0,22.0,1.0,110.0,eastern_asia,1.0,40.0,2.0,6.0
135527,34.0,1.0,19.0,1.0,6050.0,northern_america,5.0,40.0,2.0,6.0
135528,27.0,1.0,20.0,5.0,3500.0,south_central_asia,2.0,40.0,2.0,6.0
135529,77.0,7.0,22.0,1.0,5860.0,northern_america,1.0,1.0,2.0,1.0
135530,60.0,1.0,19.0,1.0,5260.0,latin_america,0.0,33.0,2.0,1.0
135531,54.0,1.0,18.0,1.0,5260.0,northern_america,0.0,40.0,2.0,1.0
135532,68.0,1.0,20.0,1.0,9142.0,western_africa,1.0,40.0,1.0,2.0
135533,79.0,1.0,20.0,1.0,20.0,northern_america,0.0,8.0,1.0,1.0
135534,42.0,1.0,11.0,5.0,8320.0,latin_america,10.0,40.0,1.0,1.0
135535,57.0,1.0,22.0,1.0,2633.0,northern_america,1.0,20.0,2.0,2.0
135536,56.0,1.0,9.0,4.0,4220.0,latin_america,6.0,35.0,2.0,8.0
135537,62.0,3.0,20.0,1.0,3870.0,northern_america,0.0,25.0,1.0,1.0
135538,53.0,6.0,21.0,3.0,1400.0,eastern_asia,0.0,30.0,2.0,6.0
135539,36.0,1.0,19.0,1.0,3421.0,northern_america,0.0,40.0,2.0,6.0
135540,62.0,3.0,22.0,3.0,2025.0,south_eastern_asia,0.0,40.0,2.0,6.0
135541,25.0,1.0,22.0,5.0,9620.0,northern_america,0.0,10.0,1.0,1.0
135542,30.0,1.0,16.0,1.0,5000.0,northern_america,0.0,40.0,2.0,8.0
135543,43.0,1.0,13.0,1.0,9600.0,northern_america,1.0,40.0,1.0,1.0
135544,41.0,1.0,21.0,1.0,440.0,northern_america,0.0,50.0,1.0,1.0
135545,52.0,1.0,1.0,1.0,8320.0,south_eastern_asia,1.0,40.0,2.0,6.0
135546,28.0,1.0,21.0,5.0,1545.0,eastern_asia,2.0,40.0,2.0,6.0
135547,57.0,3.0,22.0,1.0,440.0,northern_america,0.0,45.0,1.0,1.0
135548,47.0,1.0,22.0,1.0,440.0,northern_europe,0.0,50.0,1.0,9.0
135549,32.0,1.0,23.0,1.0,845.0,northern_america,0.0,40.0,2.0,1.0
135550,50.0,1.0,12.0,1.0,6260.0,latin_america,0.0,40.0,1.0,8.0
135551,20.0,1.0,16.0,5.0,6515.0,northern_america,2.0,15.0,1.0,9.0
135552,46.0,2.0,21.0,1.0,3255.0,northern_america,0.0,40.0,2.0,1.0
135553,53.0,7.0,19.0,1.0,4700.0,south_central_asia,0.0,40.0,1.0,9.0
135554,51.0,3.0,15.0,1.0,4220.0,latin_america,1.0,40.0,1.0,1.0
135555,64.0,1.0,22.0,1.0,440.0,northern_america,0.0,40.0,1.0,2.0
135556,34.0,3.0,21.0,1.0,800.0,south_eastern_asia,1.0,40.0,2.0,6.0
135557,54.0,3.0,20.0,3.0,4600.0,northern_africa,10.0,30.0,2.0,1.0
135558,27.0,1.0,21.0,5.0,800.0,northern_america,2.0,40.0,2.0,8.0
135559,53.0,1.0,10.0,5.0,9640.0,latin_america,0.0,40.0,2.0,1.0
135560,67.0,3.0,21.0,1.0,3870.0,northern_america,1.0,40.0,1.0,1.0
135561,34.0,6.0,15.0,5.0,6260.0,northern_america,0.0,40.0,1.0,8.0
135562,54.0,2.0,21.0,1.0,3160.0,northern_america,1.0,43.0,2.0,6.0
135563,58.0,1.0,23.0,1.0,4700.0,northern_america,0.0,50.0,1.0,1.0
135564,32.0,1.0,21.0,1.0,845.0,south_central_asia,1.0,45.0,2.0,6.0
135565,37.0,7.0,16.0,3.0,4521.0,south_eastern_asia,0.0,25.0,2.0,6.0
135566,41.0,4.0,18.0,1.0,5860.0,northern_america,16.0,35.0,1.0,1.0
135567,36.0,1.0,20.0,5.0,8740.0,northern_america,0.0,40.0,1.0,1.0
135568,34.0,5.0,22.0,5.0,2310.0,northern_america,0.0,40.0,2.0,1.0
135569,32.0,1.0,19.0,1.0,9600.0,northern_america,1.0,50.0,1.0,1.0
135570,28.0,2.0,18.0,1.0,2050.0,northern_america,0.0,30.0,1.0,1.0
135571,49.0,4.0,24.0,1.0,2205.0,northern_america,1.0,56.0,1.0,1.0
135572,62.0,7.0,20.0,3.0,2632.0,latin_america,0.0,40.0,1.0,1.0
135573,48.0,1.0,6.0,1.0,9720.0,latin_america,1.0,40.0,1.0,8.0
135574,49.0,1.0,16.0,3.0,5010.0,south_eastern_asia,10.0,40.0,2.0,6.0
135575,58.0,1.0,19.0,1.0,5240.0,northern_america,1.0,40.0,2.0,1.0
135576,66.0,1.0,21.0,1.0,7220.0,south_eastern_asia,0.0,45.0,1.0,6.0
135577,34.0,1.0,21.0,1.0,440.0,northern_america,1.0,40.0,2.0,1.0
135578,33.0,3.0,19.0,1.0,3740.0,northern_america,1.0,70.0,1.0,1.0
135579,18.0,1.0,16.0,5.0,4140.0,northern_america,2.0,28.0,1.0,1.0
135580,52.0,7.0,22.0,5.0,10.0,earthern_europe,0.0,40.0,1.0,1.0
135581,59.0,4.0,21.0,1.0,3255.0,south_eastern_asia,0.0,48.0,2.0,6.0
135582,40.0,1.0,21.0,1.0,3255.0,south_eastern_asia,0.0,40.0,2.0,6.0
135583,35.0,1.0,1.0,1.0,4200.0,latin_america,1.0,40.0,2.0,8.0
135584,25.0,1.0,16.0,1.0,1920.0,northern_america,2.0,20.0,1.0,1.0
135585,39.0,3.0,24.0,1.0,1825.0,northern_america,1.0,55.0,1.0,1.0
135586,50.0,1.0,21.0,5.0,4850.0,south_eastern_asia,2.0,15.0,1.0,9.0
135587,30.0,1.0,21.0,1.0,530.0,eastern_asia,0.0,45.0,1.0,6.0
135588,37.0,1.0,16.0,4.0,3602.0,northern_america,0.0,25.0,2.0,1.0
135589,32.0,1.0,24.0,5.0,3160.0,northern_america,0.0,40.0,2.0,1.0
135590,52.0,3.0,21.0,5.0,3820.0,eastern_asia,2.0,40.0,2.0,2.0
135591,50.0,1.0,21.0,1.0,300.0,latin_america,0.0,45.0,1.0,1.0
135592,48.0,1.0,1.0,1.0,9620.0,latin_america,0.0,32.0,1.0,1.0
135593,71.0,8.0,21.0,1.0,4710.0,northern_america,0.0,40.0,1.0,1.0
135594,41.0,1.0,17.0,5.0,5550.0,northern_america,0.0,30.0,2.0,2.0
135595,62.0,7.0,21.0,1.0,4920.0,northern_america,1.0,35.0,2.0,1.0
135596,55.0,1.0,16.0,3.0,5110.0,south_eastern_asia,0.0,40.0,2.0,6.0
135597,55.0,2.0,24.0,1.0,1530.0,eastern_asia,1.0,50.0,2.0,6.0
135598,53.0,1.0,18.0,3.0,5740.0,northern_america,0.0,38.0,2.0,2.0
135599,50.0,8.0,9.0,1.0,4251.0,latin_america,1.0,45.0,2.0,1.0
135600,34.0,1.0,22.0,1.0,1021.0,northern_america,0.0,55.0,1.0,1.0
135601,40.0,1.0,15.0,3.0,4140.0,latin_america,16.0,22.0,1.0,8.0
135602,32.0,1.0,22.0,5.0,2310.0,northern_america,12.0,50.0,1.0,1.0
135603,51.0,3.0,19.0,1.0,4220.0,latin_america,0.0,40.0,1.0,8.0
135604,48.0,1.0,19.0,5.0,4720.0,northern_america,0.0,38.0,2.0,9.0
135605,26.0,4.0,21.0,5.0,5860.0,northern_america,0.0,20.0,2.0,1.0
135606,44.0,1.0,10.0,1.0,4220.0,latin_america,1.0,32.0,2.0,1.0
135607,45.0,1.0,9.0,5.0,6050.0,latin_america,12.0,60.0,2.0,1.0
135608,68.0,2.0,21.0,1.0,350.0,northern_america,0.0,40.0,2.0,1.0
135609,25.0,1.0,16.0,5.0,2360.0,latin_america,0.0,38.0,2.0,8.0
135610,27.0,1.0,20.0,5.0,4010.0,northern_america,7.0,20.0,2.0,1.0
135611,25.0,1.0,18.0,5.0,4020.0,northern_america,15.0,50.0,1.0,1.0
135612,33.0,1.0,16.0,1.0,8810.0,northern_america,1.0,60.0,1.0,1.0
135613,36.0,1.0,15.0,1.0,5610.0,latin_america,1.0,40.0,1.0,1.0
135614,50.0,1.0,16.0,5.0,5610.0,south_eastern_asia,13.0,40.0,1.0,6.0
135615,40.0,1.0,19.0,1.0,7700.0,latin_america,0.0,40.0,1.0,8.0
135616,24.0,1.0,21.0,5.0,1021.0,eastern_asia,2.0,7.0,1.0,6.0
135617,41.0,1.0,20.0,1.0,700.0,northern_america,2.0,22.0,1.0,1.0
135618,55.0,6.0,21.0,1.0,3321.0,eastern_asia,1.0,40.0,1.0,6.0
135619,59.0,3.0,21.0,1.0,3550.0,northern_america,1.0,50.0,1.0,1.0
135620,31.0,1.0,16.0,1.0,6200.0,northern_america,1.0,60.0,1.0,1.0
135621,23.0,1.0,15.0,5.0,7750.0,latin_america,2.0,40.0,1.0,1.0
135622,45.0,6.0,4.0,1.0,9130.0,latin_america,0.0,60.0,1.0,8.0
135623,25.0,1.0,19.0,5.0,4760.0,latin_america,2.0,50.0,2.0,1.0
135624,62.0,1.0,20.0,1.0,1900.0,northern_america,1.0,40.0,1.0,1.0
135625,63.0,6.0,18.0,1.0,8500.0,northern_america,0.0,70.0,1.0,1.0
135626,35.0,1.0,15.0,1.0,4252.0,latin_america,10.0,40.0,1.0,1.0
135627,53.0,1.0,21.0,1.0,3655.0,northern_america,1.0,50.0,1.0,1.0
135628,32.0,1.0,13.0,3.0,3930.0,northern_america,12.0,32.0,1.0,8.0
135629,32.0,1.0,21.0,3.0,4720.0,northern_america,12.0,18.0,2.0,1.0
135630,41.0,1.0,22.0,3.0,440.0,western_asia,0.0,45.0,1.0,1.0
135631,29.0,1.0,19.0,5.0,9645.0,northern_america,5.0,40.0,2.0,6.0
135632,29.0,1.0,22.0,1.0,5240.0,northern_america,2.0,30.0,2.0,1.0
135633,62.0,1.0,24.0,1.0,440.0,eastern_asia,0.0,50.0,1.0,6.0
135634,27.0,1.0,21.0,1.0,7340.0,northern_america,1.0,40.0,1.0,8.0
135635,34.0,1.0,19.0,5.0,4700.0,western_europe,2.0,40.0,1.0,1.0
135636,18.0,1.0,19.0,5.0,3960.0,northern_america,17.0,18.0,2.0,8.0
135637,36.0,1.0,19.0,1.0,5240.0,south_central_asia,0.0,35.0,2.0,6.0
135638,48.0,1.0,12.0,5.0,4720.0,northern_america,0.0,41.0,2.0,9.0
135639,40.0,2.0,22.0,1.0,2040.0,northern_america,0.0,65.0,1.0,1.0
135640,63.0,1.0,1.0,1.0,3603.0,south_eastern_asia,1.0,35.0,2.0,6.0
135641,57.0,1.0,21.0,5.0,5000.0,northern_america,13.0,45.0,1.0,1.0
135642,24.0,3.0,21.0,5.0,2310.0,northern_america,2.0,30.0,1.0,1.0
135643,19.0,1.0,14.0,5.0,4950.0,northern_america,2.0,32.0,2.0,1.0
135644,45.0,1.0,21.0,1.0,1021.0,south_central_asia,0.0,40.0,1.0,6.0
135645,33.0,1.0,21.0,4.0,800.0,earthern_europe,13.0,45.0,2.0,1.0
135646,41.0,1.0,21.0,1.0,220.0,eastern_asia,1.0,40.0,2.0,6.0
135647,34.0,4.0,24.0,1.0,1760.0,eastern_asia,0.0,50.0,1.0,6.0
135648,46.0,1.0,19.0,1.0,5165.0,latin_america,1.0,50.0,1.0,1.0
135649,62.0,7.0,20.0,1.0,10.0,northern_america,1.0,60.0,1.0,1.0
135650,63.0,1.0,22.0,1.0,10.0,eastern_asia,0.0,60.0,1.0,6.0
135651,51.0,6.0,15.0,1.0,440.0,northern_america,1.0,60.0,1.0,1.0
135652,25.0,1.0,19.0,5.0,9640.0,northern_america,2.0,30.0,1.0,8.0
135653,59.0,1.0,19.0,1.0,2545.0,northern_america,1.0,15.0,2.0,1.0
135654,64.0,7.0,16.0,1.0,6260.0,northern_america,1.0,25.0,1.0,1.0
135655,63.0,1.0,20.0,1.0,9645.0,northern_america,0.0,40.0,1.0,1.0
135656,61.0,7.0,18.0,1.0,7315.0,latin_america,0.0,40.0,1.0,1.0
